src_rank,dst_rank,direction,msg_bytes,iters,avg_rtt_seconds,latency_seconds,bandwidth_MBps
22,23,a->b,4,100,9.40579998314e-07,4.70289999157e-07,8.50539030634
22,23,b->a,4,100,9.55610003075e-07,4.77805001537e-07,8.37161600889
22,23,a->b,8,100,9.51809997787e-07,4.75904998893e-07,16.8100776806
22,23,b->a,8,100,9.53399999162e-07,4.76699999581e-07,16.7820432285
22,23,a->b,16,100,9.58020000326e-07,4.79010000163e-07,33.4022254119
22,23,b->a,16,100,9.46290001593e-07,4.73145000797e-07,33.8162719104
22,23,a->b,32,100,1.08815999738e-06,5.4407999869e-07,58.8148803063
22,23,b->a,32,100,1.09648000034e-06,5.48240000171e-07,58.3685976762
22,23,a->b,64,100,1.28514000153e-06,6.42570000764e-07,99.6000434566
22,23,b->a,64,100,1.28112999846e-06,6.4056499923e-07,99.9117967371
22,23,a->b,128,100,1.30848000026e-06,6.54240000131e-07,195.646857383
22,23,b->a,128,100,1.3468599991e-06,6.73429999551e-07,190.071722503
22,23,a->b,256,100,1.43011000091e-06,7.15055000455e-07,358.014418243
22,23,b->a,256,100,1.45815999986e-06,7.29079999928e-07,351.127448326
22,23,a->b,512,100,1.51607000134e-06,7.58035000672e-07,675.430553399
22,23,b->a,512,100,1.50997000219e-06,7.54985001095e-07,678.159167742
22,23,a->b,1024,100,1.72396999915e-06,8.61984999574e-07,1187.95570747
22,23,b->a,1024,100,1.67177000094e-06,8.3588500047e-07,1225.04889958
22,23,a->b,2048,100,2.26849999763e-06,1.13424999881e-06,1805.59841494
22,23,b->a,2048,100,2.08706000194e-06,1.04353000097e-06,1962.56935411
22,23,a->b,4096,100,3.41478000337e-06,1.70739000168e-06,2398.98324106
22,23,b->a,4096,100,3.16039000154e-06,1.58019500077e-06,2592.08515278
22,23,a->b,8192,100,4.21179000114e-06,2.10589500057e-06,3890.03250295
22,23,b->a,8192,100,4.46557000032e-06,2.23278500016e-06,3668.96051318
22,23,a->b,16384,100,6.7382799989e-06,3.36913999945e-06,4862.96206233
22,23,b->a,16384,100,6.61754999783e-06,3.30877499891e-06,4951.68151518
22,23,a->b,32768,100,1.15404799999e-05,5.77023999995e-06,5678.79325649
22,23,b->a,32768,100,1.15754499984e-05,5.78772499921e-06,5661.63734533
22,23,a->b,65536,100,2.21078100003e-05,1.10539050002e-05,5928.76454059
22,23,b->a,65536,100,2.15705900018e-05,1.07852950009e-05,6076.42164581
22,23,a->b,131072,100,4.00691599998e-05,2.00345799999e-05,6542.28838342
22,23,b->a,131072,100,3.97142800011e-05,1.98571400006e-05,6600.749151
22,23,a->b,262144,100,7.58541999994e-05,3.79270999997e-05,6911.78603168
22,23,b->a,262144,100,7.59836499992e-05,3.79918249996e-05,6900.01072606
22,23,a->b,524288,100,0.000143162910003,7.15814550017e-05,7324.35516975
22,23,b->a,524288,100,0.000142901409999,7.14507049997e-05,7337.75824888
22,23,a->b,1048576,100,0.000277375339997,0.000138687669998,7560.70096218
22,23,b->a,1048576,100,0.000278411899999,0.000139205949999,7532.55158996
22,23,a->b,2097152,100,0.00054474601,0.000272373005,7699.55891921
22,23,b->a,2097152,100,0.000546027130003,0.000273013565002,7681.49377481
22,23,a->b,4194304,100,0.00109905384,0.000549526919999,7632.57239519
22,23,b->a,4194304,100,0.00110243665,0.000551218325002,7609.15196349
22,23,a->b,8388608,100,0.00239099565,0.001195497825,7016.83250657
22,23,b->a,8388608,100,0.00238854009,0.001194270045,7024.04622398
22,23,a->b,16777216,100,0.00316091172,0.00158045586,10615.4283866
22,23,b->a,16777216,100,0.00316128183,0.001580640915,10614.1855755
22,23,a->b,33554432,100,0.00463378643,0.002316893215,14482.5112279
22,23,b->a,33554432,100,0.00456417156,0.00228208578,14703.4052331
22,24,a->b,1,100,7.5093300029e-06,3.75466500145e-06,0.266335345394
22,24,b->a,1,100,7.47169999613e-06,3.73584999807e-06,0.26767670022
22,24,a->b,2,100,7.51595000111e-06,3.75797500055e-06,0.532201518026
22,24,b->a,2,100,7.50517000142e-06,3.75258500071e-06,0.532965942043
22,24,a->b,4,100,7.51073999709e-06,3.75536999854e-06,1.06514138462
22,24,b->a,4,100,7.50625999899e-06,3.7531299995e-06,1.06577709819
22,24,a->b,8,100,7.52336000005e-06,3.76168000003e-06,2.12670934262
22,24,b->a,8,100,7.59293999636e-06,3.79646999818e-06,2.10722065599
22,24,a->b,16,100,7.54529999995e-06,3.77264999997e-06,4.24105072035
22,24,b->a,16,100,7.49985999846e-06,3.74992999923e-06,4.26674631347
22,24,a->b,32,100,7.51965000291e-06,3.75982500145e-06,8.51103441986
22,24,b->a,32,100,7.5480500027e-06,3.77402500135e-06,8.4790111323
22,24,a->b,64,100,7.51434999984e-06,3.75717499992e-06,17.0340748039
22,24,b->a,64,100,7.55426000069e-06,3.77713000034e-06,16.9440818807
22,24,a->b,128,100,8.59839999976e-06,4.29919999988e-06,29.7729810206
22,24,b->a,128,100,8.54174000324e-06,4.27087000162e-06,29.9704743885
22,24,a->b,256,100,8.79556999735e-06,4.39778499867e-06,58.2111222075
22,24,b->a,256,100,8.77947999925e-06,4.38973999962e-06,58.3178047041
22,24,a->b,512,100,8.78374999957e-06,4.39187499978e-06,116.578909925
22,24,b->a,512,100,8.82097000158e-06,4.41048500079e-06,116.087006284
22,24,a->b,1024,100,8.9359399999e-06,4.46796999995e-06,229.186856673
22,24,b->a,1024,100,8.95011000011e-06,4.47505500006e-06,228.824003277
22,24,a->b,2048,100,9.21046000258e-06,4.60523000129e-06,444.711773229
22,24,b->a,2048,100,9.19648000036e-06,4.59824000018e-06,445.387800533
22,24,a->b,4096,100,9.57475000178e-06,4.78737500089e-06,855.583696544
22,24,b->a,4096,100,9.53451999976e-06,4.76725999988e-06,859.193750729
22,24,a->b,8192,100,1.02788799995e-05,5.13943999977e-06,1593.94797884
22,24,b->a,8192,100,1.02442799971e-05,5.12213999855e-06,1599.33152985
22,24,a->b,16384,100,1.21086600029e-05,6.05433000146e-06,2706.16236579
22,24,b->a,16384,100,1.19746700011e-05,5.98733500055e-06,2736.44284118
22,24,a->b,32768,100,2.75377100024e-05,1.37688550012e-05,2379.86383015
22,24,b->a,32768,100,2.74265300004e-05,1.37132650002e-05,2389.51117765
22,24,a->b,65536,100,3.20443500004e-05,1.60221750002e-05,4090.33105675
22,24,b->a,65536,100,3.19259900016e-05,1.59629950008e-05,4105.49524051
22,24,a->b,131072,100,3.83839699998e-05,1.91919849999e-05,6829.51763461
22,24,b->a,131072,100,3.85643100026e-05,1.92821550013e-05,6797.58045671
22,24,a->b,262144,100,5.41558600025e-05,2.70779300013e-05,9681.0945293
22,24,b->a,262144,100,5.44686400008e-05,2.72343200004e-05,9625.50194006
22,24,a->b,524288,100,8.25800599978e-05,4.12900299989e-05,12697.6899754
22,24,b->a,524288,100,8.27885699982e-05,4.13942849991e-05,12665.7097716
22,24,a->b,1048576,100,0.000141179339998,7.05896699992e-05,14854.5247486
22,24,b->a,1048576,100,0.000139690019996,6.98450099981e-05,15012.8978438
22,24,a->b,2097152,100,0.000263003489999,0.000131501745,15947.7123289
22,24,b->a,2097152,100,0.000262211109998,0.000131105554999,15995.9049791
22,24,a->b,4194304,100,0.000511995509996,0.000255997754998,16384.1436814
22,24,b->a,4194304,100,0.000510343559999,0.00025517178,16437.1781237
22,24,a->b,8388608,100,0.00101398016,0.00050699008,16545.9016476
22,24,b->a,8388608,100,0.00102011745,0.000510058724999,16446.3572308
22,24,a->b,16777216,100,0.00202991723,0.001014958615,16529.9508296
22,24,b->a,16777216,100,0.00202254066,0.00101127033,16590.2385369
22,24,a->b,33554432,100,0.00403810417,0.002019052085,16618.9036178
22,24,b->a,33554432,100,0.00404288124,0.00202144062,16599.2667151
22,25,a->b,1,100,7.42547999835e-06,3.71273999917e-06,0.269342857357
22,25,b->a,1,100,7.46077999793e-06,3.73038999896e-06,0.268068486211
22,25,a->b,2,100,7.46975999846e-06,3.73487999923e-06,0.535492438957
22,25,b->a,2,100,7.48924000163e-06,3.74462000082e-06,0.534099588093
22,25,a->b,4,100,7.56444000217e-06,3.78222000109e-06,1.05757993952
22,25,b->a,4,100,7.5449499991e-06,3.77247499955e-06,1.06031186435
22,25,a->b,8,100,7.53849000375e-06,3.76924500188e-06,2.12244096524
22,25,b->a,8,100,7.47861000036e-06,3.73930500018e-06,2.13943500186
22,25,a->b,16,100,7.43840000268e-06,3.71920000134e-06,4.30200042865
22,25,b->a,16,100,7.56747999731e-06,3.78373999865e-06,4.22862036126
22,25,a->b,32,100,7.54741000037e-06,3.77370500019e-06,8.47973013217
22,25,b->a,32,100,7.44996000321e-06,3.72498000161e-06,8.59065014744
22,25,a->b,64,100,7.46645000163e-06,3.73322500081e-06,17.1433546025
22,25,b->a,64,100,7.54674000291e-06,3.77337000145e-06,16.9609659205
22,25,a->b,128,100,8.43228000122e-06,4.21614000061e-06,30.3595231614
22,25,b->a,128,100,8.47581000016e-06,4.23790500008e-06,30.2036029589
22,25,a->b,256,100,8.80669999788e-06,4.40334999894e-06,58.137554376
22,25,b->a,256,100,8.79391000126e-06,4.39695500063e-06,58.2221105204
22,25,a->b,512,100,8.78554999872e-06,4.39277499936e-06,116.55502503
22,25,b->a,512,100,8.82789000116e-06,4.41394500058e-06,115.996008091
22,25,a->b,1024,100,8.91430000138e-06,4.45715000069e-06,229.74322153
22,25,b->a,1024,100,8.9035200017e-06,4.45176000085e-06,230.021384757
22,25,a->b,2048,100,9.20734999909e-06,4.60367499954e-06,444.861985306
22,25,b->a,2048,100,9.23836000311e-06,4.61918000155e-06,443.368736293
22,25,a->b,4096,100,9.42296000176e-06,4.71148000088e-06,869.365889113
22,25,b->a,4096,100,9.51468000039e-06,4.7573400002e-06,860.985340512
22,25,a->b,8192,100,1.03752699988e-05,5.1876349994e-06,1579.13962739
22,25,b->a,8192,100,1.033474e-05,5.16736999998e-06,1585.33257731
22,25,a->b,16384,100,1.21525400027e-05,6.07627000136e-06,2696.39104193
22,25,b->a,16384,100,1.20328699995e-05,6.01643499976e-06,2723.20734798
22,25,a->b,32768,100,2.89878500007e-05,1.44939250004e-05,2260.80927004
22,25,b->a,32768,100,2.92622200004e-05,1.46311100002e-05,2239.61134866
22,25,a->b,65536,100,3.43639399989e-05,1.71819699995e-05,3814.23084792
22,25,b->a,65536,100,3.42559199999e-05,1.71279599999e-05,3826.25835186
22,25,a->b,131072,100,4.18238900011e-05,2.09119450005e-05,6267.80531398
22,25,b->a,131072,100,4.14597100007e-05,2.07298550004e-05,6322.86139955
22,25,a->b,262144,100,5.77411599988e-05,2.88705799994e-05,9079.96999039
22,25,b->a,262144,100,5.79582599994e-05,2.89791299997e-05,9045.9582466
22,25,a->b,524288,100,8.75112999984e-05,4.37556499992e-05,11982.1783018
22,25,b->a,524288,100,8.79422600019e-05,4.3971130001e-05,11923.4597789
22,25,a->b,1048576,100,0.00014477446,7.238723e-05,14485.648919
22,25,b->a,1048576,100,0.000145812159999,7.29060799995e-05,14382.5590404
22,25,a->b,2097152,100,0.000267817819999,0.00013390891,15661.0340567
22,25,b->a,2097152,100,0.000266277240003,0.000133138620001,15751.6429116
22,25,a->b,4194304,100,0.000513935490003,0.000256967745001,16322.2975708
22,25,b->a,4194304,100,0.000514620590002,0.000257310295001,16300.5681525
22,25,a->b,8388608,100,0.00101413396,0.000507066979999,16543.3923542
22,25,b->a,8388608,100,0.00101762751,0.000508813755,16486.5983232
22,25,a->b,16777216,100,0.00203605918,0.00101802959,16480.086792
22,25,b->a,16777216,100,0.00203239649,0.001016198245,16509.7864344
22,25,a->b,33554432,100,0.00403431247,0.002017156235,16634.5231062
22,25,b->a,33554432,100,0.00401208491,0.002006042455,16726.6808917
22,26,a->b,1,100,7.47446999867e-06,3.73723499933e-06,0.267577500526
22,26,b->a,1,100,7.54703999974e-06,3.77351999987e-06,0.265004558088
22,26,a->b,2,100,7.53778999751e-06,3.76889499876e-06,0.530659517089
22,26,b->a,2,100,7.52379999994e-06,3.76189999997e-06,0.531646242594
22,26,a->b,4,100,7.53830000122e-06,3.76915000061e-06,1.06124723064
22,26,b->a,4,100,7.4914400011e-06,3.74572000055e-06,1.0678854798
22,26,a->b,8,100,7.55261999984e-06,3.77630999992e-06,2.11847014683
22,26,b->a,8,100,7.58060999942e-06,3.79030499971e-06,2.11064808785
22,26,a->b,16,100,7.50393000089e-06,3.75196500045e-06,4.26443210374
22,26,b->a,16,100,7.56307999836e-06,3.78153999918e-06,4.2310804602
22,26,a->b,32,100,7.63607999943e-06,3.81803999971e-06,8.38126368566
22,26,b->a,32,100,7.5024600028e-06,3.7512300014e-06,8.53053531457
22,26,a->b,64,100,7.56494000143e-06,3.78247000071e-06,16.9201606326
22,26,b->a,64,100,7.54273999974e-06,3.77136999987e-06,16.9699605189
22,26,a->b,128,100,8.52245999795e-06,4.26122999897e-06,30.0382753409
22,26,b->a,128,100,8.50737999826e-06,4.25368999913e-06,30.0915205448
22,26,a->b,256,100,8.78104000094e-06,4.39052000047e-06,58.3074442145
22,26,b->a,256,100,8.76165000136e-06,4.38082500068e-06,58.4364817038
22,26,a->b,512,100,8.86661000095e-06,4.43330500048e-06,115.489459883
22,26,b->a,512,100,8.82306999756e-06,4.41153499878e-06,116.05937619
22,26,a->b,1024,100,8.97741999779e-06,4.4887099989e-06,228.127903173
22,26,b->a,1024,100,9.01052999779e-06,4.5052649989e-06,227.289626748
22,26,a->b,2048,100,9.24913999825e-06,4.62456999912e-06,442.85198416
22,26,b->a,2048,100,9.22854000237e-06,4.61427000118e-06,443.840520705
22,26,a->b,4096,100,9.49169000251e-06,4.74584500125e-06,863.070749028
22,26,b->a,4096,100,9.50636999733e-06,4.75318499866e-06,861.737971729
22,26,a->b,8192,100,1.03144500008e-05,5.1572250004e-06,1588.45115335
22,26,b->a,8192,100,1.03371500018e-05,5.16857500088e-06,1584.96297308
22,26,a->b,16384,100,1.22609499977e-05,6.13047499883e-06,2672.54984371
22,26,b->a,16384,100,1.22125200005e-05,6.10626000025e-06,2683.14811346
22,26,a->b,32768,100,2.92913300018e-05,1.46456650009e-05,2237.38560168
22,26,b->a,32768,100,2.94127000006e-05,1.47063500003e-05,2228.15314468
22,26,a->b,65536,100,3.44170500011e-05,1.72085250006e-05,3808.34499167
22,26,b->a,65536,100,3.44049999967e-05,1.72024999983e-05,3809.67882612
22,26,a->b,131072,100,4.15285300005e-05,2.07642650003e-05,6312.38331809
22,26,b->a,131072,100,4.17155900004e-05,2.08577950002e-05,6284.07748751
22,26,a->b,262144,100,6.13709500021e-05,3.06854750011e-05,8542.93440108
22,26,b->a,262144,100,6.1693470002e-05,3.0846735001e-05,8498.27380407
22,26,a->b,524288,100,9.58617300012e-05,4.79308650006e-05,10938.4214116
22,26,b->a,524288,100,9.54968199994e-05,4.77484099997e-05,10980.2190273
22,26,a->b,1048576,100,0.000166725169997,8.33625849987e-05,12578.4966963
22,26,b->a,1048576,100,0.000166857970003,8.34289850013e-05,12568.4856406
22,26,a->b,2097152,100,0.000327028460001,0.000163514230001,12825.5014869
22,26,b->a,2097152,100,0.000326841260003,0.000163420630001,12832.8473583
22,26,a->b,4194304,100,0.000648062370001,0.000324031185,12944.1368429
22,26,b->a,4194304,100,0.000646833300002,0.000323416650001,12968.7324384
22,26,a->b,8388608,100,0.00129206845,0.000646034225001,12984.7733686
22,26,b->a,8388608,100,0.00129363705,0.000646818524999,12969.0286777
22,26,a->b,16777216,100,0.00262902179,0.001314510895,12763.0863037
22,26,b->a,16777216,100,0.00263844197,0.001319220985,12717.517528
22,26,a->b,33554432,100,0.005281951,0.0026409755,12705.3174102
22,26,b->a,33554432,100,0.00524793732,0.00262396866,12787.6649258
22,27,a->b,1,100,7.45153000025e-06,3.72576500013e-06,0.268401254498
22,27,b->a,1,100,7.482420001e-06,3.7412100005e-06,0.267293201896
22,27,a->b,2,100,7.47137000417e-06,3.73568500208e-06,0.535377045678
22,27,b->a,2,100,7.52609999836e-06,3.76304999918e-06,0.53148376993
22,27,a->b,4,100,7.44711000152e-06,3.72355500076e-06,1.0742422226
22,27,b->a,4,100,7.49033999909e-06,3.74516999955e-06,1.06804230528
22,27,a->b,8,100,7.48409000153e-06,3.74204500076e-06,2.13786846453
22,27,b->a,8,100,7.46770000205e-06,3.73385000103e-06,2.14256062718
22,27,a->b,16,100,7.58016999953e-06,3.79008499976e-06,4.2215412058
22,27,b->a,16,100,7.54835000407e-06,3.77417500204e-06,4.23933707138
22,27,a->b,32,100,7.47025999772e-06,3.73512999886e-06,8.56730555825
22,27,b->a,32,100,7.50165999762e-06,3.75082999881e-06,8.53144504288
22,27,a->b,64,100,7.48459000079e-06,3.74229500039e-06,17.1018051739
22,27,b->a,64,100,7.49614999677e-06,3.74807499838e-06,17.0754320625
22,27,a->b,128,100,8.51094000154e-06,4.25547000077e-06,30.0789336963
22,27,b->a,128,100,8.48532999953e-06,4.24266499977e-06,30.1697164417
22,27,a->b,256,100,8.76401999903e-06,4.38200999952e-06,58.4206791012
22,27,b->a,256,100,8.72819000051e-06,4.36409500026e-06,58.6605012001
22,27,a->b,512,100,8.80690000031e-06,4.40345000015e-06,116.272468174
22,27,b->a,512,100,8.7812899983e-06,4.39064499915e-06,116.611568482
22,27,a->b,1024,100,8.91570000022e-06,4.45785000011e-06,229.707145816
22,27,b->a,1024,100,8.93458000064e-06,4.46729000032e-06,229.221742919
22,27,a->b,2048,100,9.15255000109e-06,4.57627500055e-06,447.525552935
22,27,b->a,2048,100,9.17513999866e-06,4.58756999933e-06,446.423705861
22,27,a->b,4096,100,9.52236000103e-06,4.76118000051e-06,860.290936188
22,27,b->a,4096,100,9.46639999711e-06,4.73319999855e-06,865.376489743
22,27,a->b,8192,100,1.02722800011e-05,5.13614000056e-06,1594.9720995
22,27,b->a,8192,100,1.03392500023e-05,5.16962500114e-06,1584.64105195
22,27,a->b,16384,100,1.21010400017e-05,6.05052000083e-06,2707.86643095
22,27,b->a,16384,100,1.20708500026e-05,6.0354250013e-06,2714.63898507
22,27,a->b,32768,100,2.94071500002e-05,1.47035750001e-05,2228.57366319
22,27,b->a,32768,100,2.9330350003e-05,1.46651750015e-05,2234.40906751
22,27,a->b,65536,100,3.443608e-05,1.721804e-05,3806.24043155
22,27,b->a,65536,100,3.43189400019e-05,1.71594700009e-05,3819.23217887
22,27,a->b,131072,100,4.20824699995e-05,2.10412349998e-05,6229.29214951
22,27,b->a,131072,100,4.18980299992e-05,2.09490149996e-05,6256.71421795
22,27,a->b,262144,100,6.12724599978e-05,3.06362299989e-05,8556.66640476
22,27,b->a,262144,100,6.23839799982e-05,3.11919899991e-05,8404.20890131
22,27,a->b,524288,100,9.64088699993e-05,4.82044349997e-05,10876.3436394
22,27,b->a,524288,100,9.72642799979e-05,4.8632139999e-05,10780.6894784
22,27,a->b,1048576,100,0.000169208480002,8.46042400008e-05,12393.8942066
22,27,b->a,1048576,100,0.000170463919999,8.52319599994e-05,12302.6151224
22,27,a->b,2097152,100,0.000332187949998,0.000166093974999,12626.2978534
22,27,b->a,2097152,100,0.000331379079998,0.000165689539999,12657.1176431
22,27,a->b,4194304,100,0.000663473290001,0.000331736645001,12643.4750674
22,27,b->a,4194304,100,0.000662569419997,0.000331284709998,12660.7231587
22,27,a->b,8388608,100,0.00132634522,0.00066317261,12649.2075721
22,27,b->a,8388608,100,0.00132156324,0.000660781619999,12694.9778052
22,27,a->b,16777216,100,0.00262172205,0.001310861025,12798.6229509
22,27,b->a,16777216,100,0.00263655428,0.00131827714,12726.6228708
22,27,a->b,33554432,100,0.00526582793,0.002632913965,12744.2189324
22,27,b->a,33554432,100,0.00525417478,0.00262708739,12772.4841312
22,28,a->b,1,100,7.567749999e-06,3.7838749995e-06,0.264279343301
22,28,b->a,1,100,7.59674000165e-06,3.79837000082e-06,0.263270824007
22,28,a->b,2,100,7.61052999678e-06,3.80526499839e-06,0.525587574281
22,28,b->a,2,100,7.61057000091e-06,3.80528500045e-06,0.525584811588
22,28,a->b,4,100,7.58456999847e-06,3.79228499924e-06,1.05477304601
22,28,b->a,4,100,7.49434999761e-06,3.74717499881e-06,1.06747082836
22,28,a->b,8,100,7.46574999994e-06,3.73287499997e-06,2.14312024916
22,28,b->a,8,100,7.42481000088e-06,3.71240500044e-06,2.1549372978
22,28,a->b,16,100,7.44230999771e-06,3.72115499886e-06,4.29974027014
22,28,b->a,16,100,7.49985999846e-06,3.74992999923e-06,4.26674631347
22,28,a->b,32,100,7.46875999994e-06,3.73437999997e-06,8.5690261838
22,28,b->a,32,100,7.48262999878e-06,3.74131499939e-06,8.55314241256
22,28,a->b,64,100,7.47928000237e-06,3.73964000119e-06,17.1139467916
22,28,b->a,64,100,7.5242999992e-06,3.7621499996e-06,17.0115492489
22,28,a->b,128,100,8.52665999901e-06,4.2633299995e-06,30.0234793025
22,28,b->a,128,100,8.48212000164e-06,4.24106000082e-06,30.1811339559
22,28,a->b,256,100,8.77092999872e-06,4.38546499936e-06,58.3746535515
22,28,b->a,256,100,8.76415999755e-06,4.38207999878e-06,58.4197458904
22,28,a->b,512,100,8.81110000137e-06,4.40555000068e-06,116.217044392
22,28,b->a,512,100,8.77787999798e-06,4.38893999899e-06,116.656869339
22,28,a->b,1024,100,8.91741000032e-06,4.45870500016e-06,229.663097236
22,28,b->a,1024,100,8.89821999863e-06,4.44910999931e-06,230.158391264
22,28,a->b,2048,100,9.15475000056e-06,4.57737500028e-06,447.418007018
22,28,b->a,2048,100,9.14698000088e-06,4.57349000044e-06,447.798071014
22,28,a->b,4096,100,9.53718000346e-06,4.76859000173e-06,858.954114007
22,28,b->a,4096,100,9.52019000124e-06,4.76009500062e-06,860.487027983
22,28,a->b,8192,100,1.03866900008e-05,5.19334500041e-06,1577.40338825
22,28,b->a,8192,100,1.03173099978e-05,5.15865499892e-06,1588.01082874
22,28,a->b,16384,100,1.19907300041e-05,5.99536500204e-06,2732.77773654
22,28,b->a,16384,100,1.20184499974e-05,6.00922499871e-06,2726.47471238
22,28,a->b,32768,100,2.89667200013e-05,1.44833600007e-05,2262.45843495
22,28,b->a,32768,100,2.91316699986e-05,1.45658349993e-05,2249.6478919
22,28,a->b,65536,100,3.40390200017e-05,1.70195100009e-05,3850.63964807
22,28,b->a,65536,100,3.40326900005e-05,1.70163450002e-05,3851.3558581
22,28,a->b,131072,100,4.173111e-05,2.0865555e-05,6281.74040901
22,28,b->a,131072,100,4.14171299963e-05,2.07085649981e-05,6329.3617888
22,28,a->b,262144,100,5.78589799989e-05,2.89294899994e-05,9061.48017145
22,28,b->a,262144,100,5.78107899992e-05,2.89053949996e-05,9069.03365285
22,28,a->b,524288,100,8.78070499994e-05,4.39035249997e-05,11941.8201615
22,28,b->a,524288,100,8.73028500018e-05,4.36514250009e-05,12010.7877346
22,28,a->b,1048576,100,0.000145837269997,7.29186349986e-05,14380.0826774
22,28,b->a,1048576,100,0.000147221440002,7.36107200009e-05,14244.8817236
22,28,a->b,2097152,100,0.000266004380001,0.00013300219,15767.8005151
22,28,b->a,2097152,100,0.000266067849998,0.000133033924999,15764.0391353
22,28,a->b,4194304,100,0.00051234558,0.00025617279,16372.9488991
22,28,b->a,4194304,100,0.000515401580001,0.00025770079,16275.8678388
22,28,a->b,8388608,100,0.00102393803,0.000511969014999,16384.99158
22,28,b->a,8388608,100,0.00101919009,0.000509595045,16461.321754
22,28,a->b,16777216,100,0.00203569308,0.00101784654,16483.0505785
22,28,b->a,16777216,100,0.00202340962,0.00101170481,16583.1138037
22,28,a->b,33554432,100,0.00403140046,0.00201570023,16646.5387564
22,28,b->a,33554432,100,0.00404541896,0.00202270948,16588.8538773
22,29,a->b,1,100,7.43839999814e-06,3.71919999907e-06,0.268875026955
22,29,b->a,1,100,7.44905999909e-06,3.72452999954e-06,0.268490252494
22,29,a->b,2,100,7.45684000321e-06,3.72842000161e-06,0.536420252852
22,29,b->a,2,100,7.44855999983e-06,3.72427999991e-06,0.537016550862
22,29,a->b,4,100,7.42287000321e-06,3.71143500161e-06,1.07775024977
22,29,b->a,4,100,7.46910000089e-06,3.73455000044e-06,1.07107951414
22,29,a->b,8,100,7.46384999729e-06,3.73192499865e-06,2.14366580328
22,29,b->a,8,100,7.54003000111e-06,3.77001500055e-06,2.12200747181
22,29,a->b,16,100,7.53609000185e-06,3.76804500092e-06,4.24623378863
22,29,b->a,16,100,7.42962000004e-06,3.71481000002e-06,4.30708434615
22,29,a->b,32,100,7.42336999792e-06,3.71168499896e-06,8.62142127065
22,29,b->a,32,100,7.51718999709e-06,3.75859499854e-06,8.51381966197
22,29,a->b,64,100,7.53327999973e-06,3.76663999987e-06,16.9912707353
22,29,b->a,64,100,7.53220999741e-06,3.7661049987e-06,16.9936844623
22,29,a->b,128,100,8.55551999848e-06,4.27775999924e-06,29.9222022794
22,29,b->a,128,100,8.47370999963e-06,4.23685499982e-06,30.2110881787
22,29,a->b,256,100,8.74937999924e-06,4.37468999962e-06,58.5184321682
22,29,b->a,256,100,8.74743000168e-06,4.37371500084e-06,58.5314772341
22,29,a->b,512,100,8.76230999893e-06,4.38115499946e-06,116.864160264
22,29,b->a,512,100,8.74562000263e-06,4.37281000131e-06,117.087181891
22,29,a->b,1024,100,8.91760999821e-06,4.4588049991e-06,229.657946514
22,29,b->a,1024,100,8.8991199982e-06,4.4495599991e-06,230.13511453
22,29,a->b,2048,100,9.17239000046e-06,4.58619500023e-06,446.557549319
22,29,b->a,2048,100,9.21761999962e-06,4.60880999981e-06,444.366333193
22,29,a->b,4096,100,9.47196000197e-06,4.73598000099e-06,864.868517001
22,29,b->a,4096,100,9.50526999986e-06,4.75263499993e-06,861.837696364
22,29,a->b,8192,100,1.02308899977e-05,5.11544499886e-06,1601.42470534
22,29,b->a,8192,100,1.02234299993e-05,5.11171499966e-06,1602.59325893
22,29,a->b,16384,100,1.204143e-05,6.02071499998e-06,2721.2714769
22,29,b->a,16384,100,1.20199499997e-05,6.00997499987e-06,2726.13446817
22,29,a->b,32768,100,2.93887199996e-05,1.46943599998e-05,2229.97122709
22,29,b->a,32768,100,2.91879799988e-05,1.45939899994e-05,2245.30782886
22,29,a->b,65536,100,3.40385199979e-05,1.7019259999e-05,3850.69621147
22,29,b->a,65536,100,3.41800700016e-05,1.70900350008e-05,3834.74931426
22,29,a->b,131072,100,4.16188000008e-05,2.08094000004e-05,6298.69193717
22,29,b->a,131072,100,4.13546099981e-05,2.0677304999e-05,6338.93053307
22,29,a->b,262144,100,5.83396999991e-05,2.91698499996e-05,8986.81343935
22,29,b->a,262144,100,5.82081399989e-05,2.91040699994e-05,9007.12512047
22,29,a->b,524288,100,8.8042299999e-05,4.40211499995e-05,11909.9114859
22,29,b->a,524288,100,8.82955299994e-05,4.41477649997e-05,11875.7540728
22,29,a->b,1048576,100,0.000146099169997,7.30495849984e-05,14354.3046825
22,29,b->a,1048576,100,0.000146161829998,7.30809149991e-05,14348.1509504
22,29,a->b,2097152,100,0.00026775971,0.000133879855,15664.4328603
22,29,b->a,2097152,100,0.000268250899999,0.000134125449999,15635.749964
22,29,a->b,4194304,100,0.000517402270002,0.000258701135001,16212.9323475
22,29,b->a,4194304,100,0.00051569624,0.00025784812,16266.5680867
22,29,a->b,8388608,100,0.00102171503,0.000510857515001,16420.6412819
22,29,b->a,8388608,100,0.00102123207,0.000510616035001,16428.4069144
22,29,a->b,16777216,100,0.00202562739,0.001012813695,16564.9576846
22,29,b->a,16777216,100,0.00202020011,0.001010100055,16609.4595451
22,29,a->b,33554432,100,0.00403602011,0.002018010055,16627.48504
22,29,b->a,33554432,100,0.00404651626,0.00202325813,16584.3554525
22,30,a->b,1,100,7.52176000333e-06,3.76088000166e-06,0.265895215896
22,30,b->a,1,100,7.41820000258e-06,3.70910000129e-06,0.269607182242
